c9142241de694168acd5501934fb43fc,"A 3D model of a purple pool table with wooden legs, glass top, and purple stripes, featuring dice and a ball."
01e3a536d98e4e62840f678a4a171cd7,A 3D rendering of a white room with a white shelf and box.
09fd6b85dfc84ccfac7b6d3ef378fea2,3D model of a gray chair with a gray seat and back.
6e9796b475ec494abea9f08a79fd78a0,"A statue of a man sitting on a chair, with variations including a woman and a pedestal."
2655523cf08944ad8f55f004a60d8177,"A 3D rendering of a small white table, staircase, and square ceiling light on a wooden floor."
144b5d37a1d24c72beeaedaa52a3bb5b,A 3D rendering of a shelving unit with two and three-shelf variations.
28ece1990a8444609578d08a2c5980b4,"A 3D rendering of a white room featuring a desk, chair, and a TV with a purple screen."
ae9ebcddfe8a45c2ac2b5010cf6297f8,"A 3D model of a small building with stairs, featuring a white table and a ceiling light fixture."
ef358d3732f644b388431a890a329974,3D rendering of a white bathroom sink and cabinet.
80edec2de8c04a4fb335a48b550a2336,3D model of a sofa with wooden legs.
9dde53ccf213422d92b70ef5679f3945,"3D model of a building featuring a roof, wooden floor with wires, wooden-slat floor, purple table, bed with frame, and ceiling with wooden beams."
bbf2402eaca94dc5a3ec6d41d3d55a86,"A 3D rendering of a small white room featuring a table, chairs, and a window."
bd7a0f5ee1a84e2092e9ec21c0d46ff8,A small purple plastic chair with a white base and stand.
eebf8493033c47bea18586738e1609a3,"A 3D rendering of a modern wooden sideboard with black legs, featuring a drawer, slats, and functioning as a TV stand."
8f01a241d7be4f51935b1362b7351d4e,"A 3D rendering of a white kitchen featuring a small white desk, cabinet with a drawer, and an open-door box."
2ce0b708cc51485a9c79fe04a24a35d1,"A 3D model featuring a vending machine, torn piece of paper, blue bag, doorway, and a desk with a computer on it."
ef592867fbae49de8c2a38f22b5f5dfd,"A 3D rendering of a staircase with a railing in a small room, featuring a white cube on a table and a balcony."
80f8d34fed9f47f38dec1b2b6f0742ba,"A 3D white swivel chair and paper sculpture, including a roll of toilet paper, a paper hat, and a folded letter S."
544002b9edb8403985c6194e00b8ac94,"A 3D model featuring a white table with a laptop, a plane, a tile with a cat, a statue, a cat on a brick, a shattered piece of paper, and a ceiling light."
06ce3ed0c15249c6b7451539b1954530,"A 3D model of a wooden throne and chair, with a cardboard chair variation."
24a552a5de104f97bc369a3fe779091b,"A low poly 3D object featuring an apple, a man riding a horse, a broken glass, a person sitting in a chair, shattered paper, a face on glasses, a large gray shape, and a triangle with paper on it."
b30d999d69bf4f6e9f677d6a017050b1,"A 3D model of a staircase, marble block, marble table, small house, and white box."
6f79d8c041034e308657405896c4573e,"A 3D rendering of a small white house with stairs, resembling a lifeguard tower, featuring a square table and ceiling light fixture."
5c4cc229b7c04eaea37474e1d3b3e49f,A 3D rendering of a white table.
002922c17ae240ffb801c9886fac7243,3D model of a bowl of assorted food on a wooden table with utensils.
c07850cc49b34165acd46d012d8dba8b,"A 3D model of a two-level wooden staircase with railings and a square ceiling light, featuring a small box on a table."
a84c47be50ad4d89809ae886ed5ed0f7,"A 3D rendering of a small building featuring a room with stairs, a table with a sink, and a ceiling light fixture."
5905e2d9c6124d05b2ebc90ed566f8e8,"A 3D rendering of a staircase with glass railings in a small white room, featuring a table, chair, window, and square ceiling light."
255982a6d7fa4efab1e2c9c7ede33054,"A 3D model of a house with a purple roof and a wooden-framed ceiling, featuring a bed with purple material."
d5919cbd835c4a589eb45fdee79884de,"A 3D rendering featuring a black and white building, bathroom sink, walkway with a person, kitchen counter with two sinks, sink with two drains, bench, and suspended ceiling light."
eb153e7e4d474aa8bfa4f14d7a043791,3D white triangular shelf or paper on a gray background.
73871cdd3fcf4c8ebc4e9b9de81fb0f4,3D model of a wooden table with a cup on it.
d0452eabdceb40969eb00560335514f1,"A 3D model of a wooden table with a square frame, two legs, and a hole in it, resembling a stool and a chair."
4df80d6f07a44e45a10471de3e1e8308,"A 3D rendering of a small, old camper trailer with a blue roof and bed on top, featuring a rusty, wheeled design."
c7750f4f50dd4f9a86bcd9196b5ff564,3D model of beach chairs and umbrellas
dc96bc74109d42f093ca5b8b00320471,3D rendering of a white desk with two drawers and a chair.
55153fc8b04143ad8f19fdb48b8061af,A 3D wooden chair with a seat and backrest.
c298d21bbed14ffaaa957b70542d1bc9,3D model of a keyboard with a black plastic wing and shelf.
2198f4cd128a447a91e4eae25c5ea117,"3D rendering of a small table with a wooden top, staircase, and square ceiling light, featuring a black box with a gold handle."
8f46bbd6b0994d84b254686de0875943,3D rendering of a white kitchen cabinet with a drawer and shelf.
bd4ecc01fba5477ba50081046c86ca25,A 3D model of a light blue chair with holes in it.
bdfec8aca57a403784310f83c1857c8f,A 3D rendering of a white corner shelf with a handle and a file folder.
9cff26bdcfbd40529763b8ba30aec429,"A 3D model of a white bench with blue and green lines, featuring a blue railing and a conveyor system."
209a6f14215d4823b947cb4ce151ac83,"A 3D rendering of various black and white objects, including a box, bed, table, piece of paper, rug, laptop, and knife."
40c5a074e6b04735a21977a80b03e555,3D model of a tall white bookcase with integrated staircase.
d1b5036b46844ce392ced0553a006689,3D model of a wooden table top.
aeea26b3cf5946d9b612f999e8013fd3,"White lamp, table, ceiling fan, fan blade, 3D plane, pair of scissors, and paper cutout of letter N."
19b3c463ef4e472a978276953b1e25c3,3D model of a green school chair
e6363ea2339744988a4adabc126ab1f8,A 3D model of a wicker chair with a woven metal frame.
91764b5b190941d7a9df7257b3c975f9,3D model of a set of wooden tables and benches.
e630fdb01f1d4ec281cdd02dd9771fa8,A pink metal display stand with a blue screen.
203b9bf9b99847528745d037ef3c4a1a,A 3D rendering of a table with stairs and a square ceiling light.
9912be47074d488899925ae93d44a9a9,"3D white models of a bench, building, city, keyboard, and laptop, with a floating piece of paper."
ca8772646cde47dbaee34981be5e5343,A 3D model of a BBQ grill with two chairs and a metal barrel on a table.
d96123921958422f9d15f91a646ee64e,A 3D rendering of birds flying near a screen on a black table.
269182db96f44b3b99390f119eb35d7c,"A 3D model featuring a staircase, small building, chair, table, box, and ceiling light in a room with a large tiled ceiling."
fa18e877d47248d38529a55eea07b017,"A 3D model of a purple and black laptop case with a zipper, strap, and portable speaker feature."
6cb16db217ba461da516cba2bf899779,3D green bench and curved arrow
212e4fe596d4493db13b2eef1784c856,A white and gold round pedestal table with a glass top and a 3D glass ceiling light.
61e41a69c6404662bd857ccbff2a12c7,A 3D rendering of a white corner shelf with three legs and wheels.
c2daf77b3a674e65bdd163d67d68e662,A 3D printed green chair with a white seat and green armrests.
dfdbea2d91924f3798babfda20dccf69,A 3D model of a white building featuring blue lights and furnished with blue and white chairs and tables.
ebca8407a2a443c29859602942db241a,"3D model of a black table lamp with a white shade and red light on top, featuring a white vase on its base."
e53a2f45d31747a0b692db89ad06a45c,"3D model of a metal chair, lamp, black button, and camera on a gray surface."
60dffb96e3794c319d237b05352a0928,A modern office chair with a white frame and grey upholstered seat in a 3D model.
c5d80712ee2c4741a5f059530e523a7c,3D model of a wooden chair
30e152d757e14c76a9404df915bf1dce,"A 3D model of a small white building with stairs, featuring a counter, table, ceiling light fixture, and ceiling-mounted speaker."
1ee67b41107b4dddb9c1db59ade225d0,"A 3D model of a wooden house with stairs, beams, and a suspended ceiling, featuring a four-legged shelving unit."
0247c1097c7b4165be7de3c48400ac88,"A 3D model of a small building featuring a shelf, staircase, and bathroom with a sink."
91d94c0f556b4aa69d3ab09919d1d380,"A 3D model of a red and green dragon head with horns, spikes, and a green leaf trophy on a wooden chair."
f2ed200d2ab4416eb73421cfb8df4b4a,"A 3D model featuring a stone head and skull on a wooden shelf, with a wall containing a hole and a door."
839cc759e8404f54a15637e1ecceb931,3D rendering of a brown wooden bench
83082c21bd854930b462fdc2af001082,A 3D model of the word 'waiwai' in blue with scribbled lines.
e6abdfd86c7a46ada39dce5087fa63f3,"A 3D rendering of a white carved wall panel with a mounted shelf and various objects, including a roll of paper and a piece of wood."
5167841cebc3461da8cafb2653010f46,"A small wooden box, a white ring, a beige bag, and a wooden chair in a white room."
67c50107ec014bde8af9150b08b73608,3D model of a white wooden shelf
ed37ea07ca4b4655bf63491bb067771d,3D model of a wooden chair with a floral patterned upholstered seat.
8a511057c9fa40b39f3baa9b6a7340b7,A 3D model of a black table with three knobs on it.
6b639ad1b5074ba992bb5a4d8c123b4f,"A 3D model featuring a light switch, doorbell, wall-mounted cabinet, and tall cabinet in black, white, and grey colors."
3f0b09800e1b4fb689ac9e1f37aa23aa,A 3D model of a small black tablet computer with a green screen.
1ec27cb4e02646a59a32146adbcf6ed7,A 3D model of a small pink bedside table with a metal base and wheels.
cb8f213872ba4ff095140774efd3fd2d,"A 3D model featuring a bench, black box, courtyard, garden, park, abandoned building, mountain with a black hat, and hill with a tree, all adorned with plants."
21ad1703c0a64ecdaaa0a5f91d9f304e,A 3D rendering of a white wooden bed with two drawers and a ceiling-mounted light fixture.
2387a94cd3d84b26920cb4aaf0712d69,"3D model of a wooden bookcase with books, a clock, a lamp, and a pig, featuring wheels and a cabinet."
c55cde843802426fa1ed855d1448b4ce,A 3D model of a three-tier staircase shelf with stacked pillars.
a26ee4be79b34efe98459a191a56b57e,"A 3D model of a curved wooden bench with red seats, accompanied by a wooden bowl and a uniquely shaped wooden lamp."
c3af7308a0a94b4cb912ebb3bde8ad2e,A 3D model of a pink and red bookcase with shelves and a red stripe.
253c044e40314271a93738619313dc55,3D model of a small white table with a ceiling light above it.
69d31c46a70a43f284c3c93e19e792c8,3D model of a wooden table with legs
1cfa247d80324f4fa87a4274d0cdc101,"A 3D rendering of a staircase, small desk with a shelf, and wooden ceiling light in a room."
6556b9c1f0404bdab71fe7b65c9c4b66,"A 3D model of a chair with holes, featuring a blue seat and base."
f9b1003886ef4211b7de70cf5df0bfb4,A 3D rendering of a wooden bookcase with glass shelves and a built-in wine rack.
3adb5b85e7f24103b9560752e517940f,"A 3D model of a table with four yellow legs and a suspended ceiling, featuring a steel structure with yellow poles."
3d3d3df5985f457ab150939efbf5a56d,"A 3D model of a sewing machine, a house with a broken window, a kitchen with a sink, a torn-apart house, a room with furniture, and a room with a desk and chair."
e1b25474f2104264bd7f93c41a4888c1,3D model of a green chair with a white base and a green lamp.
27de060c51604ac9a743bd4587dc5c40,"3D rendering of a black table featuring a laptop, various pencils, and a knife."
f82254d0a6d64f9499e091c6f3e68198,"A 3D object featuring a white shelf, door, box, shield, M logo, square in a triangle shape, and hexagonal shape."
e82f2600498d44c7917d1cd1b6e0b2c9,"A 3D model of a plate of food featuring octopus, vegetables, and a lemon wedge, with a label saying ""Futuro a Iberico."""
73c2c0469a2744a0b20ddc42fb40e5b7,3D model of a small wooden bench/table
9ee74ca18f0f45c4bf25103c43cd5fac,"A 3D model of a small house featuring a balcony, stairs, and a modern reception desk in a room with an office desk."
536a2ea3a85344c381b4418e9a940a5e,A 3D model of a small black table with multiple black acoustic panels.
c18703b392ce4ec1869322c4449367b7,"A blue portable speaker with a yellow wooden handle and a cross on it, resembling an apple shape."
83ebcd1c556f4710988b5c8602be62dc,A 3D rendering of a dining table and chairs.
cfb8f9d8936347eba7b72c6fe5870503,3D rendering of a white hexagonal box or shelf.
964bb923973c4bfcb019fa320382c9c7,"A yellow, rusted Starsteel portable welder and Stanley tool box 3D model with holes."
f484d6f73be54822ad13ce826d888d08,"A 3D model of a small building with stairs, featuring a wooden table, room with wooden floor, and wooden ceiling panel."
7a4784c3bde948dc8f841ee3e8a7bd52,A 3D rendering of a small wooden table with white metal legs.
1ab4a34f1fe349baaee98bbb4cc072f6,"3D rendering of a small building with stairs and a box on a table, featuring a ceiling light fixture."
2923432f2c2b4055a65ffb3903c6bd9b,A red and white checkered tablecloth with a bowl of eggs and a book.
05aebce3224a4d5eb7d207c0a10470e2,"A 3D model of a small building with a wooden floor, featuring a staircase and a table."
f0bf6bfc4e064285a3409623d19a8cbe,"3D rendering of a conference room featuring a white table with a laptop, chairs, three screens, a black and white booth, and various Santa-themed decorations."
d958bb9c5df448bd81d72bab7a2d3de4,A 3D model of a small wooden bed with a mattress and a blue pillow.
3c0e3722418d40f4bf1cf115ffb57230,"A 3D rendering of a small white cube on a table, resembling a miniature house with stairs, a kitchen hood, and a square ceiling light."
90362c4581bd47a9ab8e80e15c87cfc8,"A 3D model of a small house with stairs, featuring a table with a sailboat and a ceiling light fixture."
2d9191f8e2714372981dbc060b66d520,"A 3D model featuring a toilet paper dispenser, egg carton, rabbit, golden chair, and paper hat."
100b00fa13e54baaa82bd06d26462f4d,"A 3D model of a small white house featuring a desk with a shelf, a table, stairs, and a square ceiling light."
421736f05c1a452f8f25b21ab6a020f0,"A 3D model featuring a wooden bench, small boat, metal object, surfboard, boat dock, metal boat, plane, and metal hook."
7704a4fee13b48a0821e6f00aca31510,White 3D model of a couch or plastic chair.
1371976985e1411cbd68592a11c53fae,"A 3D model featuring a fountain, stone statue, white table with flowers and a plant, and a moss-covered piece of paper in a grassy area."
65fed83a6c474407b26c919e4f1be58f,"A 3D model of a wooden sauna chair, a large black and blue cylinder, and a small wooden boat with a blue lid."
b0b68ba7933e4710b1ef48db3ae689d4,"A 3D rendering of a wooden staircase with a sign that says Paddow Layout II, featuring a white wall and shelf."
325773f5be4d436d81f2a7f2d18d5691,3D rendering of a square table with stairs and a ceiling light.
e5e185f84e644a1381e629ecfc8162a2,A 3D white shelf with a curved edge and rectangular shape.
e73f113cf1b4473ea278ae591eabc875,"A 3D model of a blue and white metal building featuring a table, blue chairs, and a suspended ceiling with several square structures."
0fe6e1989adc41ae8b3bf8d9901878b3,"A 3D rendering of a small table with stairs and a white box, featuring a wooden ceiling light."
9fc235927e18414bb21ff24d9d5b9d78,A 3D model of a wooden coffee table with a glass top.
19c0be082c394e7e9746815fba2af591,"A white square pendant light fixture hanging from the ceiling, with a 3D model of a white lamp on a stand and a square table."
95981958b1654d7180028e996f86c920,"A 3D model of a small room featuring a bed, table, couch, desk, door, and wooden plank ceiling."
5df308af2bde42aa831827c25a685aac,"A 3D model featuring various rooms with furniture, including a kitchen with a broken table, a bathroom with a toilet and sink, and a small house with a hole in the wall."
b37ed8506b864651ad0ccbc7b05cb5ac,"A 3D object featuring a laptop with a purple keyboard, bed frames with purple and pink rails, a table with pink and white lines, and a ceiling rack with purple wires and trim."
7c6e19a5e9c5492e8e7ff5bdca6746ad,A 3D model of a pink and white sofa.
23494e36cc494878b276394ce7cf62ae,A 3D rendering of a white table and bench.
f38ba5106a28482c92a9f50ff2037fd2,A 3D model of a white hexagonal table featuring a chandelier-like ceiling light fixture with spherical elements.
974ca3c39c834929bd4f3823f29d6e5c,3D model of a white chair with a black cushion and base.
69354cb801df44e39829b576db97595e,A 3D model of a small wooden house featuring a spiral staircase and a wooden table.
ae99580bdf7a452d88233d8561be520e,"A 3D model of a small wooden building with stairs, featuring a table and bench."
196d73e665df40f39941adad5d60b0a3,A 3D rendering of a small white nightstand with a wooden top and drawer.
ee849bc1b93f42038441ab541ee49021,"3D model of a table lamp with a white shade, square base, and black base cube."
88c5870e085e443fad03ca3455ae9d84,"A 3D model of a small house with stairs, a three-tier shelf, and a wooden floor."
2a4903163d9a45b8af9b05729bae6230,"A 3D model of a workbench with tools, featuring a kitchen cabinet, wooden bench, shelf with drawers, and a box with a door and hole."
e11014dfdfcb4853923b2c43584cc838,A 3D model of a black and white striped table.
8c968840c7db47d6852e67fb8cafe2ea,"A 3D model featuring a small house with stairs, a table with a chair and a white box on it, and a ceiling light fixture."
a8c2401644354c21acdfc89180b8e5fe,A 3D rendering of a wooden cabinet and box.
197e712f58224d2baace1e10e5fa8f19,"A 3D model of a wooden coffin, crate, barrel, canoe, bench, and sarcophagus."
4c87d266fdf641bbbf1b52ca055bb051,White 3D chair model
7c57ee7f20164ee6a4d6f3cf41f30754,3D rendering of a white shelf/bench
1c5eb988a16c4fc29bb1cb2062a43446,"A 3D object featuring computer desk, kitchen, table, and machine elements with blue lines in a building setting."
32bff2d3917444c89c4f9576a15467d6,A 3D rendering of a wooden bunk bed with stairs and drawers.
63a7f60e891749fea790a300ed3b2bd9,A 3D model of a white chair.
aeb32e19535344a6984f82cb3c345e5c,A 3D model of a large metal bench with horns.
7619b9d2a05c4a0fb66dc69c4ba205bc,3D rendering of a white and wood console table with a shelf.
1fc70b5c25984044b28d69cc38545fab,"A 3D model of a white building with shelves, resembling a small house or desk."
eef6d25f78b446398f449d7d8d6ba745,"A 3D model of a bunk bed with two ladders, featuring a small table and a ball on top."
25a08e30268346cf8a9ef2682903fa4c,3D rendering of a wooden staircase and shelf.
c09d85ace1644de4a43a871ae965d43c,"A 3D rendering of a small room featuring a table with trees and screens, a flat-screen TV, a bed with a green plant, and ceiling lights."
5828ff352755422c9615e960500fbaab,"A 3D model featuring a table, small building with a roof, rusted metal roof, and various holes in walls and floors."
ec813ebda89647b0824e0c28bf1b8c66,"A 3D rendering of various tables and a bench with two to four legs, some on wheels, a metal truss, and a metal shelving system."
7161e4fea192447dbc4b1dd70593e0be,"A 3D rendering of a well-furnished kitchen with a table, chairs, and multiple sinks, featuring a complex machine with numerous wires."
043eb4dbf7644436b311bb61737b9973,"3D model of a small bed with a pink mattress, pillow, blanket, and brown metal shelf."
de96b34128114744abaa93f0fb114b92,"A 3D model of a wooden table-like structure with multiple legs, resembling a small building or house with a wooden floor and numerous supporting poles."
4f5c6be416584fb2a40aa8bfa915e396,"A 3D-printed green chair with a curved back, white top, black base, and handle."
ea63b15c90454eef8b820042cca7a120,"A 3D model of a diner featuring red and white walls, wooden accents, checkered floors, and red and white chairs."
8ce5f7d48b8c457390fdb43b6802c732,"A 3D model of a white TV cabinet with drawers, shelves, and knobs."
4c9549644f6b477d991f16a26e442935,"A 3D rendering of a light blue sofa with tufted cushions, gold legs, and white pillows."
75b16b503335426c85baf88622bcf769,"3D rendering of a large, circular Sagam exhibition stand with multiple screens and a curved display for a trade show."
bbae366c34ac4e9e99e356607ab1d303,3D model of a green chair
6f79b51e746140bb8c1ddd5bec87660e,"A 3D white and gray model of a room featuring a door, bed, chair, computer desk, gym equipment, and a machine with a small hole."
7bc8f6df952b48eb8c7deecb624ba9cc,A 3D rendering of a black and white cabinet-shaped box with triangles on it.
046ddc18beef4a138f02182b3b215555,"A 3D rendering of a white table with yellow legs, wheels, and gold squares, featuring a metal truss and steel structure."
2de796c0235d48e89da54f5747bb78d6,A 3D model of a yellow and white metal shelving unit with storage racks and yellow legs.
6de9412f61cb4615bdd31dcdba08c36d,"A 3D model of a white, two-door kitchen cabinet with wall-mounted shelves."
ed0d8135c44e40b6ab7ea89a62789514,3D model of a purple samurai sword with a yellow accent on a wooden shelf.
fe090730f9ba4b11b2dba280f8554c7f,A 3D rendering of a pink and green kitchen with cabinets and a multicolored box.
fe0808df60f348999ca666f5faca568d,"A 3D model featuring red and white boxes, a table with red and blue elements, a building with red and white arrows, a room with a bed and chair, a building with a red roof, a red and blue structure, and a red and green airplane."
fec1a6ba697a4fd096019a1f25ce52de,3D model of a red wooden TV stand with chest of drawers.
d08c8e64be114648a0e5bd21fd5a264b,A wooden chair with a stain on a wooden floor.
af738064f6c14c339256c2b8455d96be,A 3D model of a white-roofed gazebo with a wooden structure and a bench featuring a tire.
e838096938c0416aa9b9de54c85cfd3f,A 3D model of a white lounge chair with a curved back.
2221cf86c46f4716bf7a904c642a5542,"A 3D object featuring a curved building, metal structure, wall with hooks and a sign, shelf with shelves, screen with a pole, and a billboard in the sky."
4c9e67016684468a869866f54fcfd8c6,"3D model featuring a table, chair, cart, scooter, motorcycle, forklift, and flying vehicles."
21c3dbccbc0d49b0bbf535c97020608c,3D model of a white shelf with holes and metal bracket.
7e3f149892e04becb26685bd5295cc40,"A 3D rendering of a bar with colorful blocks, blue stools, and counter."
6aa3b29a82324ab5a0e358fdd8cac9e7,"A 3D model of a small white building featuring a cabinet with a sink, a window, a balcony, and a door."
8dc89e719499492da4f5f7140a8f9625,"A 3D model of a horse with wings, a sword, a bee, and a robot on top, positioned on a platform or table."
17999bcd2e8744fcbf7d547ac7229afa,3D model of a white wave and table with white plates and bowls.
0256a5da82b84789bc04d625fa565124,"A 3D model of a red and white striped box on a table, featuring a polka dot pattern and a Valentine's Day card."
b73a3a145e7c41379a46c954cd646bad,3D model of a metal truss bed frame with steel roof structure and grate.
eb90ad6a3d3b42fbac0d6ff2ad9b1bfc,"A 3D model of a white and purple door, box with a purple stripe, and futuristic chair, accompanied by three white objects."
2c0f62a0014f4b88b031f9f86d166d67,3D model of an industrial-style wooden side table with metal shelves and brackets.
afe9b9c3bae9408fbc6f299d3caf18ef,"A 3D black and white model featuring a shelf, cube, small table, stove, triangular kitchen hood, and square ceiling light."
359aa9fe488c42e79a34a3a567eb6f10,"A 3D rendering of a blue and white bed, a small white desk with a laptop, and a small pool with a floating piece of paper and a glass panel."
570c9b4a7db44ebaaca514701ef4726f,A 3D white bookcase with a zigzag pattern.
8b36c16555c54c639ae3f3a605236cc6,A 3D model of a blue plastic chair with white arms and legs.
5379b012cff643c0bd4ab105a7797d9a,A 3D rendering of a white and beige wall-mounted cabinet with a hole and drawer.
2c3b176678f446e0a8fafd0e0d73ee29,"3D rendering of a white desk featuring a laptop, a small white box, and a ceiling light fixture."
28ce44d8600e482a96722952c3f78c41,A 3D model of a white circular table and ceiling light fixture.
b775624b15614597a181de05d82c6572,"A 3D rendering of a staircase, small table, and ceiling light fixture in a room with wooden elements."
3c8fabdb9e4c4bcd832e2c0b6913a17f,3D model of a blue office chair.
1474f4d7617a4f72a462058393eb2cb8,"A 3D rendering of a white and grey cabinet with a door, two drawers, and a box on it, and a car driving on a road."
63d6d40627dc483e92699c00e6b98810,A 3D model of a small white house with blue windows and a room featuring a bed and desk.
77270b761e004eb991b99d953d63c38c,"A 3D model of a building featuring blue, purple, and pink lines, pipes, wires, a table, and a ceiling."
ed69e824b0cf4df7b121afeaccc5f563,"A 3D rendering of a multifunctional living room and office space featuring a metal shelving unit, white and black box, couch, desk, ceiling panel, and light fixture."
07d5cfdd0f6b4565aa0da30631721819,A 3D rendering of a pink and blue classroom with tables and chairs.
b8a8ff6ccdd24d0c8ca3a6ccaf7ce810,3D model of a wooden table with metal legs.
6c56c2d72cd24061a03d97d8c39f390a,"A 3D-rendered white plastic shelf with a tube, bracket, handle, column, and wall-mounted light fixture."
6470e27021dc468e88e68befca5f770a,"A 3D model of a bed featuring black and white sheets, a white cover, and black and white pillows, accompanied by a white shelf and a white paper box."
47e2b3788d67418087e09eafe24a85a0,"A 3D rendering of a small house with stairs, featuring a table, chair, and square ceiling light."
b4c8d23904754433bab15d7d29c84986,"A 3D model of a metal table with snow, a skull, a white cloth, and nails sticking out of it."
ef60f97dcdf74d0894845db9197f2d34,"A 3D rendering of a white table, chair, and modern light fixture."
c8a51b7d57b74958b6c205dac1e284b7,A 3D rendering of a small box or book on a table.
eac784b6a7e24932897c554d69a3bc4f,A 3D rendering of a white bookcase.
7ac8b4897a7d419dbed440a5f4d00828,A 3D rendering of four different-colored stools in a row.
7c53bd58bc44415aa338bf00e6f2b59f,"A 3D model of a table featuring a robot, a man, a red and white tablecloth, a game board, a hockey puck, a soccer ball, and a brown ceiling panel."
c24820fb891c48b38050b4c0fad49e89,A 3D model of an old chair on a red rug.
ed04177f363d4682bc6182f0f7052406,A 3D model of a green chair and green cube.
1b319e61e70d41d3b5f742b7ca80c7df,"3D model of a black and white kitchen cabinet with a coffee machine, wall-mounted charger, coffee cup, and mug."
eb16370e0b33439abfbb66ce8d4d0867,3D rendering of a white cabinet/chest of drawers with gold trim.
105ce22895c84cee84471547d82eed56,"3D renderings of a kitchen with blue cabinets, a bathroom with tiled walls and floor, and a white box with a wooden door."
b8697e670ee949ecad24a7a310cd4abc,A 3D rendering of a white table with shelves and a large metal structure.
f2eee13ece504fe39655c9dfb07fac62,"A 3D model featuring a wooden bench, chair, table, and fireplace with a square-shaped ceiling."
1870793efbcf44e69b43c8d261ec9879,"A 3D rendering of a kitchen and dining room featuring a white box with wood and black trim, a small office desk, and a wooden shelf with a chair on it."
c8237a81db0d42d2b3b24606b2d69aee,"A 3D model featuring a small table, staircase with railing, desk, and ceiling light fixture."
3bd1930105f2436083104241ba772680,"A 3D model of a small, square-shaped wooden table with two legs and a black and white striped design."
4fe42a1d5e304b1aab0b6e8c8a5e4fa8,"A 3D model of a room featuring a broken wall, mannequin, cat, mirror, furniture, and a closet with shoes."
09f740de43834b17ac3f6034112370b0,"A 3D model featuring a building, table, board game, and book, adorned with pictures and maps, inspired by ""The Garden of Earthly Delights"" by Charles Bruegel the Elder."
07a7acdcab3642f09f47fa9ddf9feffb,"3D model of a couch, coffee table, chair, pair of shoes, bag, and toy car."
7ccd38247818452fa31cca26783f48b2,"A 3D model of a stone statue on a bench with plants, resembling a rock sculpture."
1c6ff66383e84c809a0a3bd5dc8a4383,A 3D model of a green square table featuring a blue stripe.
b90904e60087496381664efa9901bfaf,3D model of an ornate wooden coat of arms featuring two lions and a decorative metal shelf with a horse and carriage.
680c4ab68f6345e4acb05eaa91128035,3D model of a white chair and cube.
57c969fdc67c4d6aacfcbe748e95d58c,"A 3D model of a small boat with a roof, lights, and a bench, resembling a canoe with a dock and picnic table."
34b2b4142977445faedcf2fd107fc104,"A 3D model of a building featuring a pink roof, ceiling structures, and accompanied by a bench and a white and pink striped table."
de1352ab68ff426bb7aa0d889be9efbe,3D rendering of a wooden coffee table with legs and a shelf.
cb645a7462d2463cb2efdad537d91b7f,3D model of a wooden chair with slats and a backrest.
f7969f07ab8540c2b80bf66dbf470bf3,"A 3D model of a small house with stairs, a balcony, and a display stand, featuring a wooden table with a small shelf and stack of boxes."
61f4aab20c01488795953adc3f8afba3,A 3D rendering of a wooden bench with a ceiling structure and beams.
